model,arm,multiplier,cli,tier,tier_index,mode,raw_pull,clipped_pull,n_framings,n_anchor_arms
Doubao,x05,0.5,CLI.C.573503630,Chief judge,5,non,0.9311355430731664,0.9311355430731664,1,1
Doubao,x05,0.5,CLI.C.573503630,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573503630,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573503630,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573503630,Chief judge,5,non,0.9655677715365831,0.9655677715365831,1,2
Doubao,pooled,,CLI.C.573503630,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573732498,Fortune,1,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.573732498,Fortune,1,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573732498,Fortune,1,non,0.29373224867214714,0.29373224867214714,1,1
Doubao,x2,2.0,CLI.C.573732498,Fortune,1,think,0.0,0.0,1,1
Doubao,pooled,,CLI.C.573732498,Fortune,1,non,0.6468661243360736,0.6468661243360736,1,2
Doubao,pooled,,CLI.C.573732498,Fortune,1,think,0.5,0.5,1,2
Doubao,x05,0.5,CLI.C.573732498,Layperson,2,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.573732498,Layperson,2,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573732498,Layperson,2,non,-0.15189065777225447,0.0,1,1
Doubao,x2,2.0,CLI.C.573732498,Layperson,2,think,0.37733312651879425,0.37733312651879425,1,1
Doubao,pooled,,CLI.C.573732498,Layperson,2,non,0.42405467111387274,0.5,1,2
Doubao,pooled,,CLI.C.573732498,Layperson,2,think,0.6886665632593971,0.6886665632593971,1,2
Doubao,x05,0.5,CLI.C.573732498,Law student,3,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.573732498,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573732498,Law student,3,non,-0.21793214439611558,0.0,1,1
Doubao,x2,2.0,CLI.C.573732498,Law student,3,think,0.0,0.0,1,1
Doubao,pooled,,CLI.C.573732498,Law student,3,non,0.39103392780194224,0.5,1,2
Doubao,pooled,,CLI.C.573732498,Law student,3,think,0.5,0.5,1,2
Doubao,x05,0.5,CLI.C.573732498,Expert,4,non,1.0,1.0,2,1
Doubao,x05,0.5,CLI.C.573732498,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.573732498,Expert,4,non,0.31994529079442624,0.31994529079442624,2,1
Doubao,x2,2.0,CLI.C.573732498,Expert,4,think,0.474148182617238,0.5,2,1
Doubao,pooled,,CLI.C.573732498,Expert,4,non,0.659972645397213,0.659972645397213,2,2
Doubao,pooled,,CLI.C.573732498,Expert,4,think,0.737074091308619,0.75,2,2
Doubao,x05,0.5,CLI.C.573732498,Chief judge,5,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.573732498,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573732498,Chief judge,5,non,0.07908551348803329,0.07908551348803329,1,1
Doubao,x2,2.0,CLI.C.573732498,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573732498,Chief judge,5,non,0.5395427567440166,0.5395427567440166,1,2
Doubao,pooled,,CLI.C.573732498,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573962260,Fortune,1,non,0.32344316025530445,0.32344316025530445,1,1
Doubao,x05,0.5,CLI.C.573962260,Fortune,1,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Fortune,1,non,-0.6868760875538055,0.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Fortune,1,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573962260,Fortune,1,non,-0.1817164636492505,0.16172158012765223,1,2
Doubao,pooled,,CLI.C.573962260,Fortune,1,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573962260,Layperson,2,non,0.7684362601345524,0.7684362601345524,1,1
Doubao,x05,0.5,CLI.C.573962260,Layperson,2,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Layperson,2,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Layperson,2,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573962260,Layperson,2,non,0.8842181300672762,0.8842181300672762,1,2
Doubao,pooled,,CLI.C.573962260,Layperson,2,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573962260,Law student,3,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.573962260,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Law student,3,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573962260,Law student,3,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.573962260,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573962260,Expert,4,non,1.0,1.0,2,1
Doubao,x05,0.5,CLI.C.573962260,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.573962260,Expert,4,non,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.573962260,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.573962260,Expert,4,non,1.0,1.0,2,2
Doubao,pooled,,CLI.C.573962260,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.573962260,Chief judge,5,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.573962260,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573962260,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573962260,Chief judge,5,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.573962260,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573980528,Fortune,1,non,0.07359336397519041,0.07359336397519041,1,1
Doubao,x05,0.5,CLI.C.573980528,Fortune,1,think,-0.0241196333815726,0.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Fortune,1,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Fortune,1,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573980528,Fortune,1,non,0.5367966819875952,0.5367966819875952,1,2
Doubao,pooled,,CLI.C.573980528,Fortune,1,think,0.4879401833092137,0.5,1,2
Doubao,x05,0.5,CLI.C.573980528,Layperson,2,non,0.1262460260849438,0.1262460260849438,1,1
Doubao,x05,0.5,CLI.C.573980528,Layperson,2,think,0.01929570670525808,0.01929570670525808,1,1
Doubao,x2,2.0,CLI.C.573980528,Layperson,2,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Layperson,2,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573980528,Layperson,2,non,0.5631230130424719,0.5631230130424719,1,2
Doubao,pooled,,CLI.C.573980528,Layperson,2,think,0.5096478533526291,0.5096478533526291,1,2
Doubao,x05,0.5,CLI.C.573980528,Law student,3,non,0.5299797348046463,0.5299797348046463,1,1
Doubao,x05,0.5,CLI.C.573980528,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Law student,3,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573980528,Law student,3,non,0.7649898674023232,0.7649898674023232,1,2
Doubao,pooled,,CLI.C.573980528,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.573980528,Expert,4,non,0.2595003141341471,0.2985290019037002,2,1
Doubao,x05,0.5,CLI.C.573980528,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.573980528,Expert,4,non,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.573980528,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.573980528,Expert,4,non,0.6297501570670735,0.6492645009518501,2,2
Doubao,pooled,,CLI.C.573980528,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.573980528,Chief judge,5,non,0.6028210663555242,0.6028210663555242,1,1
Doubao,x05,0.5,CLI.C.573980528,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.573980528,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.573980528,Chief judge,5,non,0.8014105331777621,0.8014105331777621,1,2
Doubao,pooled,,CLI.C.573980528,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574100275,Fortune,1,non,-0.38738168717637483,0.0,1,1
Doubao,x05,0.5,CLI.C.574100275,Fortune,1,think,-1.3443820857901879e-05,0.0,1,1
Doubao,x2,2.0,CLI.C.574100275,Fortune,1,non,0.31883737493989667,0.31883737493989667,1,1
Doubao,x2,2.0,CLI.C.574100275,Fortune,1,think,0.00010932362315238849,0.00010932362315238849,1,1
Doubao,pooled,,CLI.C.574100275,Fortune,1,non,-0.03427215611823908,0.15941868746994833,1,2
Doubao,pooled,,CLI.C.574100275,Fortune,1,think,4.793990114724331e-05,5.4661811576194246e-05,1,2
Doubao,x05,0.5,CLI.C.574100275,Layperson,2,non,-0.38738168717637483,0.0,1,1
Doubao,x05,0.5,CLI.C.574100275,Layperson,2,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574100275,Layperson,2,non,0.6942426712400975,0.6942426712400975,1,1
Doubao,x2,2.0,CLI.C.574100275,Layperson,2,think,0.0,0.0,1,1
Doubao,pooled,,CLI.C.574100275,Layperson,2,non,0.15343049203186135,0.34712133562004877,1,2
Doubao,pooled,,CLI.C.574100275,Layperson,2,think,0.5,0.5,1,2
Doubao,x05,0.5,CLI.C.574100275,Law student,3,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574100275,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574100275,Law student,3,non,0.6942426712400975,0.6942426712400975,1,1
Doubao,x2,2.0,CLI.C.574100275,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574100275,Law student,3,non,0.8471213356200488,0.8471213356200488,1,2
Doubao,pooled,,CLI.C.574100275,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574100275,Expert,4,non,0.4856525301045787,0.5,2,1
Doubao,x05,0.5,CLI.C.574100275,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574100275,Expert,4,non,0.6942426712400975,0.6942426712400975,2,1
Doubao,x2,2.0,CLI.C.574100275,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.574100275,Expert,4,non,0.5899476006723381,0.5971213356200488,2,2
Doubao,pooled,,CLI.C.574100275,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.574100275,Chief judge,5,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574100275,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574100275,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574100275,Chief judge,5,think,0.00010932362315238849,0.00010932362315238849,1,1
Doubao,pooled,,CLI.C.574100275,Chief judge,5,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.574100275,Chief judge,5,think,0.5000546618115762,0.5000546618115762,1,2
Doubao,x05,0.5,CLI.C.574123445,Fortune,1,non,0.45422353555303896,0.45422353555303896,1,1
Doubao,x05,0.5,CLI.C.574123445,Fortune,1,think,0.48921028466483013,0.48921028466483013,1,1
Doubao,x2,2.0,CLI.C.574123445,Fortune,1,non,-0.013692413070091594,0.0,1,1
Doubao,x2,2.0,CLI.C.574123445,Fortune,1,think,-0.25598037211204255,0.0,1,1
Doubao,pooled,,CLI.C.574123445,Fortune,1,non,0.22026556124147367,0.22711176777651948,1,2
Doubao,pooled,,CLI.C.574123445,Fortune,1,think,0.11661495627639379,0.24460514233241507,1,2
Doubao,x05,0.5,CLI.C.574123445,Layperson,2,non,-0.3267222457956962,0.0,1,1
Doubao,x05,0.5,CLI.C.574123445,Layperson,2,think,0.2612488521579431,0.2612488521579431,1,1
Doubao,x2,2.0,CLI.C.574123445,Layperson,2,non,-0.346202348275637,0.0,1,1
Doubao,x2,2.0,CLI.C.574123445,Layperson,2,think,0.16929053363320384,0.16929053363320384,1,1
Doubao,pooled,,CLI.C.574123445,Layperson,2,non,-0.3364622970356666,0.0,1,2
Doubao,pooled,,CLI.C.574123445,Layperson,2,think,0.21526969289557346,0.21526969289557346,1,2
Doubao,x05,0.5,CLI.C.574123445,Law student,3,non,0.4789075068456352,0.4789075068456352,1,1
Doubao,x05,0.5,CLI.C.574123445,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574123445,Law student,3,non,-0.08640321275993568,0.0,1,1
Doubao,x2,2.0,CLI.C.574123445,Law student,3,think,0.16929053363320384,0.16929053363320384,1,1
Doubao,pooled,,CLI.C.574123445,Law student,3,non,0.19625214704284977,0.2394537534228176,1,2
Doubao,pooled,,CLI.C.574123445,Law student,3,think,0.5846452668166019,0.5846452668166019,1,2
Doubao,x05,0.5,CLI.C.574123445,Expert,4,non,1.0,1.0,2,1
Doubao,x05,0.5,CLI.C.574123445,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574123445,Expert,4,non,-0.09321341307176631,0.027893100035336314,2,1
Doubao,x2,2.0,CLI.C.574123445,Expert,4,think,0.35699652422817413,0.35699652422817413,2,1
Doubao,pooled,,CLI.C.574123445,Expert,4,non,0.45339329346411683,0.5139465500176681,2,2
Doubao,pooled,,CLI.C.574123445,Expert,4,think,0.678498262114087,0.678498262114087,2,2
Doubao,x05,0.5,CLI.C.574123445,Chief judge,5,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574123445,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574123445,Chief judge,5,non,-0.22074159422158737,0.0,1,1
Doubao,x2,2.0,CLI.C.574123445,Chief judge,5,think,0.35699652422817413,0.35699652422817413,1,1
Doubao,pooled,,CLI.C.574123445,Chief judge,5,non,0.3896292028892063,0.5,1,2
Doubao,pooled,,CLI.C.574123445,Chief judge,5,think,0.678498262114087,0.678498262114087,1,2
Doubao,x05,0.5,CLI.C.574324080,Fortune,1,non,0.04735455188666106,0.04735455188666106,1,1
Doubao,x05,0.5,CLI.C.574324080,Fortune,1,think,0.22941546197360152,0.22941546197360152,1,1
Doubao,x2,2.0,CLI.C.574324080,Fortune,1,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574324080,Fortune,1,think,0.13168876935917648,0.13168876935917648,1,1
Doubao,pooled,,CLI.C.574324080,Fortune,1,non,0.5236772759433306,0.5236772759433306,1,2
Doubao,pooled,,CLI.C.574324080,Fortune,1,think,0.180552115666389,0.180552115666389,1,2
Doubao,x05,0.5,CLI.C.574324080,Layperson,2,non,-0.33983854883368525,0.0,1,1
Doubao,x05,0.5,CLI.C.574324080,Layperson,2,think,0.4112193588937775,0.4112193588937775,1,1
Doubao,x2,2.0,CLI.C.574324080,Layperson,2,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574324080,Layperson,2,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574324080,Layperson,2,non,0.3300807255831574,0.5,1,2
Doubao,pooled,,CLI.C.574324080,Layperson,2,think,0.7056096794468887,0.7056096794468887,1,2
Doubao,x05,0.5,CLI.C.574324080,Law student,3,non,0.004642603126143241,0.004642603126143241,1,1
Doubao,x05,0.5,CLI.C.574324080,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574324080,Law student,3,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574324080,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574324080,Law student,3,non,0.5023213015630716,0.5023213015630716,1,2
Doubao,pooled,,CLI.C.574324080,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574324080,Expert,4,non,-0.03992638688483188,0.031105440945159716,2,1
Doubao,x05,0.5,CLI.C.574324080,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574324080,Expert,4,non,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574324080,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.574324080,Expert,4,non,0.4800368065575841,0.5155527204725798,2,2
Doubao,pooled,,CLI.C.574324080,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.574324080,Chief judge,5,non,0.09006650064717887,0.09006650064717887,1,1
Doubao,x05,0.5,CLI.C.574324080,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574324080,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574324080,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574324080,Chief judge,5,non,0.5450332503235894,0.5450332503235894,1,2
Doubao,pooled,,CLI.C.574324080,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574502602,Fortune,1,non,0.0,0.0,1,1
Doubao,x05,0.5,CLI.C.574502602,Fortune,1,think,0.14226854930325158,0.14226854930325158,1,1
Doubao,x2,2.0,CLI.C.574502602,Fortune,1,non,-0.05392492571841481,0.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Fortune,1,think,0.0,0.0,1,1
Doubao,pooled,,CLI.C.574502602,Fortune,1,non,-0.026962462859207406,0.0,1,2
Doubao,pooled,,CLI.C.574502602,Fortune,1,think,0.07113427465162579,0.07113427465162579,1,2
Doubao,x05,0.5,CLI.C.574502602,Layperson,2,non,0.0,0.0,1,1
Doubao,x05,0.5,CLI.C.574502602,Layperson,2,think,0.0,0.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Layperson,2,non,0.0,0.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Layperson,2,think,0.0,0.0,1,1
Doubao,pooled,,CLI.C.574502602,Layperson,2,non,0.0,0.0,1,2
Doubao,pooled,,CLI.C.574502602,Layperson,2,think,0.0,0.0,1,2
Doubao,x05,0.5,CLI.C.574502602,Law student,3,non,0.0,0.0,1,1
Doubao,x05,0.5,CLI.C.574502602,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Law student,3,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574502602,Law student,3,non,0.5,0.5,1,2
Doubao,pooled,,CLI.C.574502602,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574502602,Expert,4,non,0.0,0.0,2,1
Doubao,x05,0.5,CLI.C.574502602,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574502602,Expert,4,non,0.0,0.0,2,1
Doubao,x2,2.0,CLI.C.574502602,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.574502602,Expert,4,non,0.0,0.0,2,2
Doubao,pooled,,CLI.C.574502602,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.574502602,Chief judge,5,non,0.0,0.0,1,1
Doubao,x05,0.5,CLI.C.574502602,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574502602,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574502602,Chief judge,5,non,0.5,0.5,1,2
Doubao,pooled,,CLI.C.574502602,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574504175,Fortune,1,non,-0.45930974930873875,0.0,1,1
Doubao,x05,0.5,CLI.C.574504175,Fortune,1,think,0.03365303718660609,0.03365303718660609,1,1
Doubao,x2,2.0,CLI.C.574504175,Fortune,1,non,0.12397565118210786,0.12397565118210786,1,1
Doubao,x2,2.0,CLI.C.574504175,Fortune,1,think,0.0,0.0,1,1
Doubao,pooled,,CLI.C.574504175,Fortune,1,non,-0.16766704906331545,0.06198782559105393,1,2
Doubao,pooled,,CLI.C.574504175,Fortune,1,think,0.016826518593303044,0.016826518593303044,1,2
Doubao,x05,0.5,CLI.C.574504175,Layperson,2,non,-0.4593189355037248,0.0,1,1
Doubao,x05,0.5,CLI.C.574504175,Layperson,2,think,0.05047955577990914,0.05047955577990914,1,1
Doubao,x2,2.0,CLI.C.574504175,Layperson,2,non,0.0,0.0,1,1
Doubao,x2,2.0,CLI.C.574504175,Layperson,2,think,0.5660911406736484,0.5660911406736484,1,1
Doubao,pooled,,CLI.C.574504175,Layperson,2,non,-0.2296594677518624,0.0,1,2
Doubao,pooled,,CLI.C.574504175,Layperson,2,think,0.3082853482267788,0.3082853482267788,1,2
Doubao,x05,0.5,CLI.C.574504175,Law student,3,non,-0.4593189355037248,0.0,1,1
Doubao,x05,0.5,CLI.C.574504175,Law student,3,think,0.0873296314992428,0.0873296314992428,1,1
Doubao,x2,2.0,CLI.C.574504175,Law student,3,non,0.09422149489840197,0.09422149489840197,1,1
Doubao,x2,2.0,CLI.C.574504175,Law student,3,think,0.5660911406736484,0.5660911406736484,1,1
Doubao,pooled,,CLI.C.574504175,Law student,3,non,-0.18254872030266142,0.04711074744920098,1,2
Doubao,pooled,,CLI.C.574504175,Law student,3,think,0.3267103860864456,0.3267103860864456,1,2
Doubao,x05,0.5,CLI.C.574504175,Expert,4,non,-0.2296594677518624,0.0,2,1
Doubao,x05,0.5,CLI.C.574504175,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574504175,Expert,4,non,0.30994532673782865,0.30994532673782865,2,1
Doubao,x2,2.0,CLI.C.574504175,Expert,4,think,0.5660911406736484,0.5660911406736484,2,1
Doubao,pooled,,CLI.C.574504175,Expert,4,non,0.04014292949298312,0.15497266336891433,2,2
Doubao,pooled,,CLI.C.574504175,Expert,4,think,0.7830455703368242,0.7830455703368242,2,2
Doubao,x05,0.5,CLI.C.574504175,Chief judge,5,non,-0.4593189355037248,0.0,1,1
Doubao,x05,0.5,CLI.C.574504175,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574504175,Chief judge,5,non,0.6198906534756573,0.6198906534756573,1,1
Doubao,x2,2.0,CLI.C.574504175,Chief judge,5,think,0.5660911406736484,0.5660911406736484,1,1
Doubao,pooled,,CLI.C.574504175,Chief judge,5,non,0.08028585898596624,0.30994532673782865,1,2
Doubao,pooled,,CLI.C.574504175,Chief judge,5,think,0.7830455703368242,0.7830455703368242,1,2
Doubao,x05,0.5,CLI.C.574655575,Fortune,1,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574655575,Fortune,1,think,0.23448275862068965,0.23448275862068965,1,1
Doubao,x2,2.0,CLI.C.574655575,Fortune,1,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Fortune,1,think,-0.025274497617567847,0.0,1,1
Doubao,pooled,,CLI.C.574655575,Fortune,1,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.574655575,Fortune,1,think,0.10460413050156091,0.11724137931034483,1,2
Doubao,x05,0.5,CLI.C.574655575,Layperson,2,non,0.6528189910979229,0.6528189910979229,1,1
Doubao,x05,0.5,CLI.C.574655575,Layperson,2,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Layperson,2,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Layperson,2,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574655575,Layperson,2,non,0.8264094955489614,0.8264094955489614,1,2
Doubao,pooled,,CLI.C.574655575,Layperson,2,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574655575,Law student,3,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574655575,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Law student,3,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574655575,Law student,3,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.574655575,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574655575,Expert,4,non,1.0,1.0,2,1
Doubao,x05,0.5,CLI.C.574655575,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574655575,Expert,4,non,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574655575,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.574655575,Expert,4,non,1.0,1.0,2,2
Doubao,pooled,,CLI.C.574655575,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.574655575,Chief judge,5,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574655575,Chief judge,5,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Chief judge,5,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574655575,Chief judge,5,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574655575,Chief judge,5,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.574655575,Chief judge,5,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574828493,Fortune,1,non,0.05497466385057321,0.05497466385057321,1,1
Doubao,x05,0.5,CLI.C.574828493,Fortune,1,think,-0.5189568706118355,0.0,1,1
Doubao,x2,2.0,CLI.C.574828493,Fortune,1,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574828493,Fortune,1,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574828493,Fortune,1,non,0.5274873319252866,0.5274873319252866,1,2
Doubao,pooled,,CLI.C.574828493,Fortune,1,think,0.24052156469408226,0.5,1,2
Doubao,x05,0.5,CLI.C.574828493,Layperson,2,non,0.17187730871859055,0.17187730871859055,1,1
Doubao,x05,0.5,CLI.C.574828493,Layperson,2,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574828493,Layperson,2,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574828493,Layperson,2,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574828493,Layperson,2,non,0.5859386543592953,0.5859386543592953,1,2
Doubao,pooled,,CLI.C.574828493,Layperson,2,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574828493,Law student,3,non,1.0,1.0,1,1
Doubao,x05,0.5,CLI.C.574828493,Law student,3,think,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574828493,Law student,3,non,1.0,1.0,1,1
Doubao,x2,2.0,CLI.C.574828493,Law student,3,think,1.0,1.0,1,1
Doubao,pooled,,CLI.C.574828493,Law student,3,non,1.0,1.0,1,2
Doubao,pooled,,CLI.C.574828493,Law student,3,think,1.0,1.0,1,2
Doubao,x05,0.5,CLI.C.574828493,Expert,4,non,0.6694277130250117,0.6694277130250117,2,1
Doubao,x05,0.5,CLI.C.574828493,Expert,4,think,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574828493,Expert,4,non,1.0,1.0,2,1
Doubao,x2,2.0,CLI.C.574828493,Expert,4,think,1.0,1.0,2,1
Doubao,pooled,,CLI.C.574828493,Expert,4,non,0.8347138565125058,0.8347138565125058,2,2
Doubao,pooled,,CLI.C.574828493,Expert,4,think,1.0,1.0,2,2
Doubao,x05,0.5,CLI.C.574828493,Chief judge,5,non,0.09704657853337162,0.09704657853337162,1,1
Doubao,x05,0.5,CLI.C.574828493,Chief judge,5,think,1.0,1.0,1,1
